[14:35:28] [main/INFO]: ModLauncher running: args [--username, Yuu144Y, --version, forge-47.3.0, --gameDir, C:\Users\Yuu14\curseforge\minecraft\Instances\144Craft, --assetsDir, C:\Users\Yuu14\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 0fffc02a5c5649299daea19b9ee969a0, --accessToken, ????????, --clientId, MzhlZmZiMGItZGU3MC00NDQ1LTkwOGItNjVhY2I3YmY2ZWI5, --xuid, 2535408374808481, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\Yuu14\curseforge\minecraft\Install\quickPlay\java\1739712926884.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[14:35:28] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
[14:35:29] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[14:35:29] [main/INFO]: Trying GL version 4.6
[14:35:30] [main/INFO]: Requested GL version 4.6 got version 4.6
[14:35:30] [main/INFO]: Mixin Transmogrifier is definitely up to no good...
[14:35:30] [main/INFO]: crimes against java were committed
[14:35:30] [main/INFO]: Original mixin transformation service successfully crobbed by mixin-transmogrifier!
[14:35:30] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Yuu14/curseforge/minecraft/Instances/144Craft/mods/Connector-1.0.0-beta.46+1.20.1.jar%23384%23387!/ Service=ModLauncher Env=CLIENT
[14:35:30] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 3070 Ti/PCIe/SSE2 GL version 4.6.0 NVIDIA 566.36, NVIDIA Corporation
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_side.json' missing model for variant: 'storagedrawers:meta_framed_drawers_side#facing=south,half=true,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_side.json' missing model for variant: 'storagedrawers:meta_framed_drawers_side#facing=west,half=false,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_side.json' missing model for variant: 'storagedrawers:meta_framed_drawers_side#facing=south,half=false,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_trim.json' missing model for variant: 'storagedrawers:meta_framed_drawers_trim#facing=east,half=true,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_trim.json' missing model for variant: 'storagedrawers:meta_framed_drawers_trim#facing=south,half=false,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_trim.json' missing model for variant: 'storagedrawers:meta_framed_drawers_trim#facing=west,half=false,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_trim.json' missing model for variant: 'storagedrawers:meta_framed_drawers_trim#facing=north,half=false,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_trim.json' missing model for variant: 'storagedrawers:meta_framed_drawers_trim#facing=north,half=true,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_trim.json' missing model for variant: 'storagedrawers:meta_framed_drawers_trim#facing=south,half=true,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_trim.json' missing model for variant: 'storagedrawers:meta_framed_drawers_trim#facing=west,half=true,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_trim.json' missing model for variant: 'storagedrawers:meta_framed_drawers_trim#facing=east,half=false,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_front.json' missing model for variant: 'storagedrawers:meta_framed_drawers_front#facing=north,half=false,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_front.json' missing model for variant: 'storagedrawers:meta_framed_drawers_front#facing=west,half=true,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_front.json' missing model for variant: 'storagedrawers:meta_framed_drawers_front#facing=south,half=true,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_front.json' missing model for variant: 'storagedrawers:meta_framed_drawers_front#facing=north,half=true,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_front.json' missing model for variant: 'storagedrawers:meta_framed_drawers_front#facing=south,half=false,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_front.json' missing model for variant: 'storagedrawers:meta_framed_drawers_front#facing=east,half=true,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_front.json' missing model for variant: 'storagedrawers:meta_framed_drawers_front#facing=west,half=false,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_front.json' missing model for variant: 'storagedrawers:meta_framed_drawers_front#facing=east,half=false,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_shading.json' missing model for variant: 'storagedrawers:meta_framed_drawers_shading#facing=north,half=false,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_shading.json' missing model for variant: 'storagedrawers:meta_framed_drawers_shading#facing=north,half=true,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_shading.json' missing model for variant: 'storagedrawers:meta_framed_drawers_shading#facing=south,half=true,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_shading.json' missing model for variant: 'storagedrawers:meta_framed_drawers_shading#facing=south,half=false,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_shading.json' missing model for variant: 'storagedrawers:meta_framed_drawers_shading#facing=west,half=false,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_shading.json' missing model for variant: 'storagedrawers:meta_framed_drawers_shading#facing=east,half=true,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_shading.json' missing model for variant: 'storagedrawers:meta_framed_drawers_shading#facing=east,half=false,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_drawers_shading.json' missing model for variant: 'storagedrawers:meta_framed_drawers_shading#facing=west,half=true,slots=3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_side.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_side#facing=north,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_side.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_side#facing=east,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_side.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_side#facing=east,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_side.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_side#facing=south,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_side.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_side#facing=south,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_side.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_side#facing=west,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_side.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_side#facing=west,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_side.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_side#facing=north,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_trim.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_trim#facing=south,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_trim.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_trim#facing=east,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_trim.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_trim#facing=north,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_trim.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_trim#facing=north,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_trim.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_trim#facing=east,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_trim.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_trim#facing=west,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_trim.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_trim#facing=south,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_trim.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_trim#facing=west,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_front.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_front#facing=east,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_front.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_front#facing=west,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_front.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_front#facing=north,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_front.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_front#facing=south,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_front.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_front#facing=north,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_front.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_front#facing=east,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_front.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_front#facing=south,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_front.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_front#facing=west,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_shading.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_shading#facing=east,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_shading.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_shading#facing=west,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_shading.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_shading#facing=north,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_shading.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_shading#facing=north,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_shading.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_shading#facing=south,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_shading.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_shading#facing=east,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_shading.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_shading#facing=south,half=false,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_framed_compdrawers_2_shading.json' missing model for variant: 'storagedrawers:meta_framed_compdrawers_2_shading#facing=west,half=true,slots=open3'
[14:36:13] [Worker-ResourceReload-14/WARN]: Unable to load model: 'industrialforegoing:transporter#inventory' referenced from: industrialforegoing:transporter#inventory: java.io.FileNotFoundException: industrialforegoing:models/item/transporter.json
[14:36:13] [Forge Version Check/INFO]: [draconicevolution] Found status: OUTDATED Current: 3.1.2.598 Target: 3.1.2.604
[14:36:13] [Forge Version Check/INFO]: [moonlight] Starting version check at https://raw.githubusercontent.com/MehVahdJukaar/Moonlight/multi-loader/forge/update.json
[14:36:13] [Forge Version Check/INFO]: [moonlight] Found status: BETA Current: 1.20-2.13.37 Target: null
[14:36:13] [Forge Version Check/INFO]: [silentlib] Starting version check at https://raw.githubusercontent.com/SilentChaos512/SilentLib/1.20.x/update.json
[14:36:13] [Worker-ResourceReload-14/WARN]: Unable to load model: 'refinedstorage:cover#inventory' referenced from: refinedstorage:cover#inventory: java.io.FileNotFoundException: refinedstorage:models/item/cover.json
[14:36:13] [Worker-ResourceReload-14/WARN]: Unable to load model: 'refinedstorage:hollow_cover#inventory' referenced from: refinedstorage:hollow_cover#inventory: java.io.FileNotFoundException: refinedstorage:models/item/hollow_cover.json
[14:36:13] [Forge Version Check/INFO]: [silentlib] Found status: BETA Current: 8.0.0 Target: null
